Plugin ID,CVE,CVSS,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output,Asset UUID,Vulnerability State,IP Address,FQDN,NetBios,OS,MAC Address,Plugin Family,CVSS Base Score,CVSS Temporal Score,CVSS Temporal Vector,CVSS Vector,CVSS3 Base Score,CVSS3 Temporal Score,CVSS3 Temporal Vector,CVSS3 Vector,System Type,Host Start,Host End
"11936","","0.0","None","app33.sample.corp.123","tcp","0","OS Identification","It is possible to guess the remote operating system.","Using a combination of remote probes (e.g., TCP/IP, SMB, HTTP, NTP,
SNMP, etc.), it is possible to guess the name of the remote operating
system in use. It is also possible sometimes to guess the version of
the operating system.","n/a","","
Remote operating system : Microsoft Windows 98
Confidence level : 65
Method : SinFP


The remote host is running Microsoft Windows 98","ae5947d2-5380-4bae-8c6f-56900383955e","Active","172.21.31.6","app33.sample.corp.123","","Microsoft Windows 98","","General","","","","","","","","","general-purpose","2020-04-28T10:00:24.561Z","2020-04-28T11:28:49.124Z"
"54615","","0.0","None","app33.sample.corp.123","tcp","0","Device Type","It is possible to guess the remote device type.","Based on the remote operating system, it is possible to determine
what the remote system type is (eg: a printer, router, general-purpose
computer, etc).","n/a","","Remote device type : general-purpose
Confidence level : 65
","ae5947d2-5380-4bae-8c6f-56900383955e","Active","172.21.31.6","app33.sample.corp.123","","Microsoft Windows 98","","General","","","","","","","","","general-purpose","2020-04-28T10:00:24.561Z","2020-04-28T11:28:49.124Z"
"45590","","0.0","None","app33.sample.corp.123","tcp","0","Common Platform Enumeration (CPE)","It was possible to enumerate CPE names that matched on the remote
system.","By using information obtained from a Nessus scan, this plugin reports
CPE (Common Platform Enumeration) matches for various hardware and
software products found on a host.

Note that if an official CPE is not available for the product, this
plugin computes the best possible CPE based on the information
available from the scan.","n/a","http://cpe.mitre.org/
https://nvd.nist.gov/products/cpe","
The remote operating system matched the following CPE :

  cpe:/o:microsoft:windows_98
","ae5947d2-5380-4bae-8c6f-56900383955e","Active","172.21.31.6","app33.sample.corp.123","","Microsoft Windows 98","","General","","","","","","","","","general-purpose","2020-04-28T10:00:24.561Z","2020-04-28T11:28:49.124Z"
"19506","","0.0","None","app33.sample.corp.123","tcp","0","Nessus Scan Information","This plugin displays information about the Nessus scan.","This plugin displays, for each tested host, information about the
scan itself :

  - The version of the plugin set.
  - The type of scanner (Nessus or Nessus Home).
  - The version of the Nessus Engine.
  - The port scanner(s) used.
  - The port range scanned.
  - Whether credentialed or third-party patch management
    checks are possible.
  - The date of the scan.
  - The duration of the scan.
  - The number of hosts scanned in parallel.
  - The number of checks done in parallel.","n/a","","Information about this scan :

Nessus version : 8.10.0
Plugin feed version : 202004250028
Scanner edition used : Nessus
Scan type : Normal
Scan policy used : Basic Network Scan
Scanner IP : tenable.io Scanner
Port scanner(s) : nessus_syn_scanner
Port range : default
Thorough tests : no
Experimental tests : no
Paranoia level : 1
Report verbosity : 1
Safe checks : yes
Optimize the test : yes
Credentialed checks : no
Patch management checks : None
CGI scanning : enabled
Web application tests : enabled
Web app tests -  Test mode : single
Web app tests -  Try all HTTP methods : no
Web app tests -  Maximum run time : 30 minutes.
Web app tests -  Stop at first flaw : CGI
Max hosts : 10
Max checks : 4
Recv timeout : 5
Backports : None
Allow post-scan editing: Yes
Scan Start Date : 2020/4/28 10:09 UTC
Scan duration : 814 sec
","ae5947d2-5380-4bae-8c6f-56900383955e","Active","172.21.31.6","app33.sample.corp.123","","Microsoft Windows 98","","Settings","","","","","","","","","general-purpose","2020-04-28T10:00:24.561Z","2020-04-28T11:28:49.124Z"
"10180","","0.0","None","app34.sample.corp.123","tcp","0","Ping the remote host","It was possible to identify the status of the remote host (alive or
dead).","Nessus was able to determine if the remote host is alive using one or
more of the following ping types :

  - An ARP ping, provided the host is on the local subnet
    and Nessus is running over Ethernet.

  - An ICMP ping.

  - A TCP ping, in which the plugin sends to the remote host
    a packet with the flag SYN, and the host will reply with
    a RST or a SYN/ACK.

  - A UDP ping (e.g., DNS, RPC, and NTP).","n/a","","The remote host (172.21.21.64) is considered as dead - not scanning
The remote host (172.21.21.64) did not respond to the following ping methods :
- TCP ping
- ICMP ping
","89c8ab57-dd72-49f0-94e8-f2f9f33bcc91","Active","172.21.21.64","app34.sample.corp.123","","","","Port scanners","","","","","","","","","","2020-04-28T10:00:24.561Z","2020-04-28T11:28:49.124Z"
"10180","","0.0","None","app35.sample.corp.123","tcp","0","Ping the remote host","It was possible to identify the status of the remote host (alive or
dead).","Nessus was able to determine if the remote host is alive using one or
more of the following ping types :

  - An ARP ping, provided the host is on the local subnet
    and Nessus is running over Ethernet.

  - An ICMP ping.

  - A TCP ping, in which the plugin sends to the remote host
    a packet with the flag SYN, and the host will reply with
    a RST or a SYN/ACK.

  - A UDP ping (e.g., DNS, RPC, and NTP).","n/a","","The remote host (172.21.21.67) is considered as dead - not scanning
The remote host (172.21.21.67) did not respond to the following ping methods :
- TCP ping
- ICMP ping
","6929a57d-f729-4a7f-887e-8bc1f95d9d3c","Active","172.21.21.67","app35.sample.corp.123","","","","Port scanners","","","","","","","","","","2020-04-28T10:00:24.561Z","2020-04-28T11:28:49.124Z"
"10180","","0.0","None","app36.sample.corp.123","tcp","0","Ping the remote host","It was possible to identify the status of the remote host (alive or
dead).","Nessus was able to determine if the remote host is alive using one or
more of the following ping types :

  - An ARP ping, provided the host is on the local subnet
    and Nessus is running over Ethernet.

  - An ICMP ping.

  - A TCP ping, in which the plugin sends to the remote host
    a packet with the flag SYN, and the host will reply with
    a RST or a SYN/ACK.

  - A UDP ping (e.g., DNS, RPC, and NTP).","n/a","","The remote host (172.21.21.65) is considered as dead - not scanning
The remote host (172.21.21.65) did not respond to the following ping methods :
- TCP ping
- ICMP ping
","5b8299cf-b377-44f0-b1e0-c04a88103548","Active","172.21.21.65","app36.sample.corp.123","","","","Port scanners","","","","","","","","","","2020-04-28T10:00:24.561Z","2020-04-28T11:28:49.124Z"
"10180","","0.0","None","app37.sample.corp.123","tcp","0","Ping the remote host","It was possible to identify the status of the remote host (alive or
dead).","Nessus was able to determine if the remote host is alive using one or
more of the following ping types :

  - An ARP ping, provided the host is on the local subnet
    and Nessus is running over Ethernet.

  - An ICMP ping.

  - A TCP ping, in which the plugin sends to the remote host
    a packet with the flag SYN, and the host will reply with
    a RST or a SYN/ACK.

  - A UDP ping (e.g., DNS, RPC, and NTP).","n/a","","The remote host (172.21.31.7) is considered as dead - not scanning
The remote host (172.21.31.7) did not respond to the following ping methods :
- TCP ping
- ICMP ping
","de7a52b8-d455-49f2-8855-6b85c1d80925","Active","172.21.31.7","app37.sample.corp.123","","","","Port scanners","","","","","","","","","","2020-04-28T10:00:24.561Z","2020-04-28T11:28:49.124Z"
"10180","","0.0","None","www.site2.sample.corp.123","tcp","0","Ping the remote host","It was possible to identify the status of the remote host (alive or
dead).","Nessus was able to determine if the remote host is alive using one or
more of the following ping types :

  - An ARP ping, provided the host is on the local subnet
    and Nessus is running over Ethernet.

  - An ICMP ping.

  - A TCP ping, in which the plugin sends to the remote host
    a packet with the flag SYN, and the host will reply with
    a RST or a SYN/ACK.

  - A UDP ping (e.g., DNS, RPC, and NTP).","n/a","","The remote host (172.21.20.28) is considered as dead - not scanning
The remote host (172.21.20.28) did not respond to the following ping methods :
- TCP ping
- ICMP ping
","d7d21be2-b97c-43e2-8fd7-59fb687fcc9c","Active","172.21.20.28","www.site2.sample.corp.123","","","","Port scanners","","","","","","","","","","2020-04-28T10:00:24.561Z","2020-04-28T11:28:49.124Z"
"10180","","0.0","None","app38.sample.corp.123","tcp","0","Ping the remote host","It was possible to identify the status of the remote host (alive or
dead).","Nessus was able to determine if the remote host is alive using one or
more of the following ping types :

  - An ARP ping, provided the host is on the local subnet
    and Nessus is running over Ethernet.

  - An ICMP ping.

  - A TCP ping, in which the plugin sends to the remote host
    a packet with the flag SYN, and the host will reply with
    a RST or a SYN/ACK.

  - A UDP ping (e.g., DNS, RPC, and NTP).","n/a","","The remote host (172.21.31.2) is considered as dead - not scanning
The remote host (172.21.31.2) did not respond to the following ping methods :
- TCP ping
- ICMP ping
","86e5439f-dc46-44f3-b400-5f4b4dc698ab","Active","172.21.31.2","app38.sample.corp.123","","","","Port scanners","","","","","","","","","","2020-04-28T10:00:24.561Z","2020-04-28T11:28:49.124Z"
"11219","","0.0","None","app39.sample.corp.123","tcp","80","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target.

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 80/tcp was found to be open","3d54c43b-3441-4e22-bd7e-820adb4aea7d","Active","172.21.21.31","app39.sample.corp.123","","","","Port scanners","","","","","","","","","","2020-04-28T10:00:24.561Z","2020-04-28T11:28:49.124Z"
"11219","","0.0","None","app39.sample.corp.123","tcp","443","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target.

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 443/tcp was found to be open","3d54c43b-3441-4e22-bd7e-820adb4aea7d","Active","172.21.21.31","app39.sample.corp.123","","","","Port scanners","","","","","","","","","","2020-04-28T10:00:24.561Z","2020-04-28T11:28:49.124Z"
"22964","","0.0","None","app39.sample.corp.123","tcp","80","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","A web server is running on this port.","3d54c43b-3441-4e22-bd7e-820adb4aea7d","Active","172.21.21.31","app39.sample.corp.123","","","","Service detection","","","","","","","","","","2020-04-28T10:00:24.561Z","2020-04-28T11:28:49.124Z"
"50344","","0.0","None","app39.sample.corp.123","tcp","80","Missing or Permissive Content-Security-Policy frame-ancestors HTTP Response Header","The remote web server does not take steps to mitigate a class of web
application vulnerabilities.","The remote web server in some responses sets a permissive
Content-Security-Policy (CSP) frame-ancestors response header or does
not set one at all.

The CSP frame-ancestors header has been proposed by the W3C Web
Application Security Working Group as a way to mitigate cross-site
scripting and clickjacking attacks.","Set a non-permissive Content-Security-Policy frame-ancestors header
for all requested resources.","http://www.nessus.org/u?55aa8f57
http://www.nessus.org/u?07cc2a06
https://content-security-policy.com/
https://www.w3.org/TR/CSP2/","
The following pages do not set a Content-Security-Policy frame-ancestors response header or set a permissive policy:

  - http://app39.sample.corp.123/
","3d54c43b-3441-4e22-bd7e-820adb4aea7d","Active","172.21.21.31","app39.sample.corp.123","","","","CGI abuses","","","","","","","","","","2020-04-28T10:00:24.561Z","2020-04-28T11:28:49.124Z"
